date,min,max,median,q1,q3,stdev,count
2023-01-16T00:00:00.000Z,0.5,14.02,1.88,1.1,6.88,3.609,633
2023-01-17T00:00:00.000Z,1.5,8.05,3.13,2.7,3.79,0.847,661
2023-01-18T00:00:00.000Z,0.4,12.82,1.4,0.92,2.35,1.395,553
2023-01-19T00:00:00.000Z,0.6,17.45,2.42,1.7,5.6,2.45,666
2023-01-20T00:00:00.000Z,0.4,45.33,3.7,2.17,5.85,3.916,650
2023-01-21T00:00:00.000Z,0.3,77.84,1.63,1.07,2.6,6.019,645
2023-01-22T00:00:00.000Z,0.1,82.6,0.8,0.32,7.68,7.977,646
2023-01-23T00:00:00.000Z,0.1,32.6,1.42,0.32,3.2,3.984,543
2023-01-24T00:00:00.000Z,0.43,55.28,2.92,1.14,4.98,5.315,641
2023-01-25T00:00:00.000Z,0.52,20.58,2.38,1.58,3.55,2.497,594
2023-01-26T00:00:00.000Z,0.8,27.83,2.33,1.75,3.3,1.891,659
2023-01-27T00:00:00.000Z,0.7,36.03,3.08,2.38,3.83,4.091,523
2023-01-28T00:00:00.000Z,0.1,35.95,1.83,0.7,5.17,3.95,652
2023-01-29T00:00:00.000Z,0.3,7.53,1.85,0.82,2.7,1.226,643
2023-01-30T00:00:00.000Z,0.7,24.65,1.75,1.5,2.2,2.109,647
2023-01-31T00:00:00.000Z,0.25,20.32,3.03,2.38,3.55,1.299,620
2023-02-01T00:00:00.000Z,1.14,31.25,2.63,2.25,3.08,1.66,614
2023-02-02T00:00:00.000Z,0.4,8.02,1.33,0.95,1.98,0.874,653
2023-02-03T00:00:00.000Z,0.5,63.28,1.5,1.14,1.95,5.048,474
2023-02-04T00:00:00.000Z,0.47,18.42,1.63,1.17,3.67,3.369,664
2023-02-05T00:00:00.000Z,1.45,60,5.04,3.51,7.54,13.756,608
2023-02-06T00:00:00.000Z,0.8,89.72,4.15,2.24,6.82,9.685,540
2023-02-07T00:00:00.000Z,0.9,37.25,2.15,1.8,5.47,7.681,558
2023-02-08T00:00:00.000Z,0.35,25.25,2.08,1.6,3.17,4.401,493
2023-02-09T00:00:00.000Z,0.75,55.72,1.77,1.5,2.39,4.703,553
2023-02-10T00:00:00.000Z,0.35,6.85,1.33,1.08,1.95,0.768,588
2023-02-11T00:00:00.000Z,0.73,117.8,1.94,1.4,3.33,6.73,538
2023-02-12T00:00:00.000Z,0.4,185.32,2.1,1.2,4.7,8.337,643
2023-02-13T00:00:00.000Z,4.63,69.63,7.85,6.38,10.09,4.519,485
2023-02-14T00:00:00.000Z,1.65,57.28,5.55,3.2,10.57,5.472,552
2023-02-15T00:00:00.000Z,0.1,65.59,1.3,0.8,5.35,5.43,515
2023-02-16T00:00:00.000Z,0.13,3.53,1.05,0.8,1.3,0.426,523
2023-02-17T00:00:00.000Z,0.1,14.7,1.45,0.63,2.2,1.831,410
2023-02-18T00:00:00.000Z,0.2,50.17,1.6,1.3,1.98,2.081,591
2023-02-19T00:00:00.000Z,0.2,14.38,1.27,0.95,1.52,1.221,539
2023-02-20T00:00:00.000Z,0.3,68.8,1.14,0.9,1.75,4.145,650
2023-02-21T00:00:00.000Z,0.28,37.78,1.3,0.93,1.8,2.787,646
2023-02-22T00:00:00.000Z,0.38,19.52,1.3,1.05,1.79,1.19,492
2023-02-23T00:00:00.000Z,0.7,11.35,1.98,1.6,2.9,1.604,465
2023-02-24T00:00:00.000Z,1.02,33.28,2.78,2.2,3.97,4.278,660
2023-02-25T00:00:00.000Z,0.5,35.85,2.04,1.24,6.03,3.24,529
2023-02-26T00:00:00.000Z,0.4,25.17,1.42,1.08,2.25,1.645,653
2023-02-27T00:00:00.000Z,0.35,8.69,1.4,1.14,1.75,0.578,651
2023-02-28T00:00:00.000Z,0.4,10.02,1.67,1.23,2.47,1.116,520
2023-03-01T00:00:00.000Z,0.3,5.53,0.73,0.55,1.2,0.682,654
2023-03-02T00:00:00.000Z,0.3,9.19,0.9,0.7,1.23,0.743,648
2023-03-03T00:00:00.000Z,0.52,24.6,2.36,1.3,5.17,3.011,628
2023-03-04T00:00:00.000Z,1.65,29.85,6.3,3.53,8.93,3.473,671
2023-03-05T00:00:00.000Z,0.93,16.7,5.88,3.72,7.55,2.412,671
2023-03-06T00:00:00.000Z,0.6,21.52,3.1,2.08,4.57,1.786,643
2023-03-07T00:00:00.000Z,0.3,21.73,1.5,1,3.6,5.05,663
2023-03-08T00:00:00.000Z,0.17,17.38,2.35,0.63,5.82,2.948,665
2023-03-09T00:00:00.000Z,0.77,9.23,3.91,2.22,5.22,1.906,570
2023-03-10T00:00:00.000Z,0.5,28.85,2.25,1.2,5.97,8.032,670
2023-03-11T00:00:00.000Z,0.65,30,3.13,1.83,4.55,5.381,655
2023-03-12T00:00:00.000Z,0.3,131.22,3.22,2.1,3.92,7.718,646
2023-03-13T00:00:00.000Z,0.1,5.45,1.14,0.5,1.67,0.765,658
2023-03-14T00:00:00.000Z,0.5,14.7,1.27,0.95,2.25,1.488,459
2023-03-15T00:00:00.000Z,0.2,151.63,1.77,0.82,3,10.096,655
2023-03-16T00:00:00.000Z,0.1,129.75,0.65,0.4,1.85,9.081,662
2023-03-17T00:00:00.000Z,0.28,176.98,2.02,1.4,3.15,7.91,662
2023-03-18T00:00:00.000Z,0.2,8.68,1.82,0.9,5.24,2.607,528
2023-03-19T00:00:00.000Z,0.6,40.15,1.58,1.2,2.22,3.933,660
2023-03-20T00:00:00.000Z,0.3,168.4,1.52,1.02,2.27,12.279,643
2023-03-21T00:00:00.000Z,0.3,147.69,0.95,0.77,1.25,8.976,652
2023-03-22T00:00:00.000Z,0.4,26.2,1.9,1.38,2.5,1.416,638
2023-03-23T00:00:00.000Z,0.55,89.2,1.58,1.27,2,7.383,655
2023-03-24T00:00:00.000Z,0.5,11.15,1.48,1.12,1.83,0.647,644
2023-03-25T00:00:00.000Z,0.32,424.15,1.38,1.05,8.9,23.083,648
2023-03-26T00:00:00.000Z,1.2,104.25,3.65,2.6,5.32,6.406,591
2023-03-27T00:00:00.000Z,0.75,14,2.45,1.52,3.1,1.205,586
2023-03-28T00:00:00.000Z,0.2,100.6,1.42,0.93,2.5,9.138,648
2023-03-29T00:00:00.000Z,0.2,242.9,1.95,1.05,3.03,13.288,549
2023-03-30T00:00:00.000Z,0.4,12.68,1.9,1.42,2.75,1.28,638
2023-03-31T00:00:00.000Z,1.65,19.92,3.4,2.8,4.92,1.975,649
2023-04-01T00:00:00.000Z,0.82,44.38,2.2,1.75,2.78,2.902,581
2023-04-02T00:00:00.000Z,1,40.33,2.35,1.9,2.95,1.757,647
2023-04-03T00:00:00.000Z,0.82,10.98,3.8,2.78,4.53,1.255,655
2023-04-04T00:00:00.000Z,0.73,184.05,3.05,2.25,4.47,11.125,660
2023-04-05T00:00:00.000Z,0.1,110.2,1.12,0.82,1.7,5.319,649
2023-04-06T00:00:00.000Z,0.3,10.32,1.8,1.17,2.42,1.301,668
2023-04-07T00:00:00.000Z,0.38,16.85,2,1.4,2.9,1.589,647
2023-04-08T00:00:00.000Z,0.7,75,2.65,1.87,3.55,3.492,668
2023-04-09T00:00:00.000Z,0.73,488.88,4.47,3.35,11.1,41.968,671
2023-04-10T00:00:00.000Z,0.35,6.3,1.45,1.05,1.8,0.639,551
2023-04-11T00:00:00.000Z,0.2,8.52,1.4,1.1,1.7,0.804,657
2023-04-12T00:00:00.000Z,0.3,13.45,1.45,1.14,1.98,0.942,663
2023-04-13T00:00:00.000Z,0.5,30.85,1.52,1.23,2.4,2.342,663
2023-04-14T00:00:00.000Z,0.85,23.25,1.63,1.4,2,1.623,530
2023-04-15T00:00:00.000Z,0.3,68.9,1.5,0.9,2.33,3.619,670
2023-04-16T00:00:00.000Z,0.9,12.82,2.17,1.6,2.92,1.671,670
2023-04-17T00:00:00.000Z,0.7,7.1,2.4,1.8,3.3,1.24,665
2023-04-18T00:00:00.000Z,3.95,17.5,11.27,7.65,13.9,3.554,667
2023-04-19T00:00:00.000Z,1.52,16.82,9.24,6.65,12.43,3.615,554
2023-04-20T00:00:00.000Z,1.02,6.93,2.44,1.9,3.66,1.044,676
2023-04-21T00:00:00.000Z,1.23,17.32,5.43,4.25,8.18,2.93,598
2023-04-22T00:00:00.000Z,2.65,23.63,8.69,5.32,11.9,4.117,587
2023-04-23T00:00:00.000Z,1.8,10.57,5.35,3.88,7.53,2.205,429
2023-04-24T00:00:00.000Z,0.93,21.5,2.22,1.7,6.47,3.256,659
2023-04-25T00:00:00.000Z,1.02,42.55,2.5,2.02,3,2.358,654
2023-04-26T00:00:00.000Z,1.33,21.13,2.4,2.04,2.95,1.152,654
2023-04-27T00:00:00.000Z,1.6,34.2,8.6,4.9,11.68,4.877,666
2023-04-28T00:00:00.000Z,0.3,20.92,8.85,1.33,13.73,6.382,446
2023-04-29T00:00:00.000Z,1.05,115.18,3.88,2.9,5.01,5.182,640
2023-04-30T00:00:00.000Z,0.45,17.14,1.52,1.12,2.1,1.578,471
2023-05-01T00:00:00.000Z,0.45,5.95,1.48,1.1,2.97,1.24,649
2023-05-02T00:00:00.000Z,0.56,10.19,2.92,1.64,4.65,1.726,664
2023-05-03T00:00:00.000Z,2.54,52.13,5.45,4.55,6.18,2.49,477
2023-05-04T00:00:00.000Z,3.35,26,12,7.47,14.15,5.269,675
2023-05-05T00:00:00.000Z,0.2,7.32,1.2,1,1.7,0.817,474
2023-05-06T00:00:00.000Z,0.7,74.3,2.57,2.04,3.4,7.604,670
2023-05-07T00:00:00.000Z,0.45,275.2,1.7,1.4,2.1,13.006,517
2023-05-08T00:00:00.000Z,0.2,4.65,0.95,0.68,1.27,0.462,511
2023-05-09T00:00:00.000Z,0.4,12,1.23,1,1.45,0.665,385
2023-05-10T00:00:00.000Z,0.2,2.42,0.75,0.55,1.09,0.372,668
2023-05-11T00:00:00.000Z,0.3,5.63,1.38,0.98,1.92,0.953,668
2023-05-12T00:00:00.000Z,1.3,27.63,3.67,2.8,4.32,1.382,679
2023-05-13T00:00:00.000Z,1.5,20.25,8.05,4.91,10.14,3.737,672
2023-05-14T00:00:00.000Z,0.4,7.65,1.45,1.02,3.03,1.134,655
2023-05-15T00:00:00.000Z,0.3,4.53,1.02,0.8,1.27,0.398,666
2023-05-16T00:00:00.000Z,0.82,5.38,2.29,1.47,2.8,0.816,537
2023-05-17T00:00:00.000Z,2.13,7.88,3.83,3.28,4.25,0.827,643
2023-05-18T00:00:00.000Z,1.02,32.54,2.02,1.8,2.27,1.284,660
2023-05-19T00:00:00.000Z,1.9,14.32,3.97,3.57,4.47,0.956,676
2023-05-20T00:00:00.000Z,2.54,32.13,4.37,3.72,12.05,5.051,650
2023-05-21T00:00:00.000Z,2.04,502.98,5.75,4,8.1,26.65,666
2023-05-22T00:00:00.000Z,1.02,4.59,1.85,1.57,2.17,0.567,624
2023-05-23T00:00:00.000Z,1.55,4.47,2.5,2.22,2.75,0.432,670
2023-05-24T00:00:00.000Z,0.9,5.65,2.88,2.25,3.35,0.879,653
2023-05-25T00:00:00.000Z,1,5.3,2.27,1.83,2.72,0.644,610
2023-05-26T00:00:00.000Z,1,6.25,2,1.63,2.5,0.804,496
2023-05-27T00:00:00.000Z,0.6,176.38,1.4,1.1,1.63,8.317,525
2023-05-28T00:00:00.000Z,1.3,10.35,2.27,2,2.58,0.617,544
2023-05-29T00:00:00.000Z,1.67,7.65,2.92,2.58,3.55,0.873,579
2023-05-30T00:00:00.000Z,1.77,7.13,3.4,3.05,3.78,0.626,676
2023-05-31T00:00:00.000Z,3.13,11.82,4.59,4.07,5.34,0.864,405
2023-06-01T00:00:00.000Z,2.22,11.48,6,4.32,7.15,2.044,666
2023-06-02T00:00:00.000Z,1.6,12.02,2.97,2.58,3.47,0.715,659
2023-06-03T00:00:00.000Z,0.85,46.05,2.8,2.21,3.41,3.311,537
2023-06-04T00:00:00.000Z,0.95,8.94,2.42,1.85,2.9,0.816,665
2023-06-05T00:00:00.000Z,1.9,7.72,3.32,2.78,4.05,0.822,670
2023-06-06T00:00:00.000Z,2.52,8.57,4.38,3.63,5.13,1.246,424
2023-06-07T00:00:00.000Z,2.15,30.02,5.05,3.6,6.32,2.197,663
2023-06-08T00:00:00.000Z,3.92,12.82,6.75,5.75,8.56,1.945,505
2023-06-09T00:00:00.000Z,3.95,13.2,6.38,5.38,7.52,1.547,661
2023-06-10T00:00:00.000Z,6.93,40.72,12.04,9.98,16.89,4.708,668
2023-06-11T00:00:00.000Z,0.7,23.27,3.75,2.49,18.23,7.612,669
2023-06-12T00:00:00.000Z,1.2,17.38,7.6,5.35,8.75,3.255,675
2023-06-13T00:00:00.000Z,3.83,25.38,10.48,5.68,16.92,5.71,671
2023-06-14T00:00:00.000Z,2.35,11.98,3.83,3.35,5.24,2.052,660
2023-06-15T00:00:00.000Z,3.05,9.65,4.78,4.09,5.43,0.948,661
2023-06-16T00:00:00.000Z,4.25,21.3,8.9,6.47,12.57,3.648,657
2023-06-17T00:00:00.000Z,4.38,14.43,9.6,7.3,11.32,2.423,650
2023-06-18T00:00:00.000Z,2.17,17.25,5.37,4.5,10.63,3.86,672
2023-06-19T00:00:00.000Z,0.7,6.38,1.76,1.27,2.5,0.782,432
2023-06-20T00:00:00.000Z,1.1,5.25,2.22,1.74,2.72,0.624,664
2023-06-21T00:00:00.000Z,1.35,12.85,2.85,2.31,3.22,0.787,673
2023-06-22T00:00:00.000Z,1.27,5.4,2.63,2.2,3.08,0.733,668
2023-06-23T00:00:00.000Z,0.25,7.07,1.7,1.1,2.29,0.828,663
2023-06-24T00:00:00.000Z,0.63,16.1,2,1.55,2.58,1.066,672
2023-06-25T00:00:00.000Z,0.47,5.43,1.23,1,3.13,1.313,682
2023-06-26T00:00:00.000Z,0.5,13.35,1.2,1.02,1.48,0.645,587
2023-06-27T00:00:00.000Z,0.32,11.55,4.01,1.8,6.07,2.95,670
2023-06-28T00:00:00.000Z,0.1,22.05,0.8,0.6,1.38,1.025,680
2023-06-29T00:00:00.000Z,0.6,11.05,1.2,0.95,1.6,0.777,678
2023-06-30T00:00:00.000Z,0.13,3.28,0.68,0.47,0.97,0.637,665
2023-07-01T00:00:00.000Z,0.3,10.27,2.58,0.75,3.48,2.38,429
2023-07-02T00:00:00.000Z,0.4,13.93,1.25,0.9,1.98,0.911,676
2023-07-03T00:00:00.000Z,0.2,2.88,1,0.75,1.27,0.389,669
2023-07-04T00:00:00.000Z,0.4,3.7,1.23,1.02,1.5,0.416,497
2023-07-05T00:00:00.000Z,0.2,2.35,0.8,0.55,1.14,0.379,654
2023-07-06T00:00:00.000Z,0.17,4.5,1.38,1.08,1.58,0.465,333
2023-07-07T00:00:00.000Z,0.1,6.32,1.94,1.1,2.72,1.134,662
2023-07-08T00:00:00.000Z,0.55,6.15,1.9,1,3.38,1.295,413
2023-07-09T00:00:00.000Z,0.38,3.35,1.2,0.7,1.74,0.626,428
2023-07-10T00:00:00.000Z,0.3,5.4,1.76,1.2,2.33,0.834,420
2023-07-11T00:00:00.000Z,0.5,6.55,1.27,1,1.66,0.528,660
2023-07-12T00:00:00.000Z,0.38,3.75,1,0.75,1.35,0.465,658
2023-07-13T00:00:00.000Z,0.55,11.77,1.38,1.12,1.7,0.629,657
2023-07-14T00:00:00.000Z,0.2,4.75,1.27,0.85,1.84,0.878,660
2023-07-15T00:00:00.000Z,0.1,6.25,0.65,0.43,1,0.575,674
2023-07-16T00:00:00.000Z,0.4,11.13,1.23,1,1.55,0.594,676
2023-07-17T00:00:00.000Z,0.4,22.15,1.33,0.8,2.5,1.557,441
2023-07-18T00:00:00.000Z,0.1,4.97,1.14,0.8,1.45,0.827,675
2023-07-19T00:00:00.000Z,0.82,9.73,2.4,1.8,2.88,1.718,536
2023-07-20T00:00:00.000Z,0.5,8.65,2.63,1.77,4.78,1.924,649
2023-07-21T00:00:00.000Z,0.4,10.19,1.4,1.14,1.88,1.209,671
2023-07-22T00:00:00.000Z,0.2,3.63,1.23,0.8,1.83,0.703,680
2023-07-23T00:00:00.000Z,0.03,4.75,0.75,0.35,2.08,1.031,674
2023-07-24T00:00:00.000Z,0.7,42.15,1.9,1.4,3.15,3.321,674
2023-07-25T00:00:00.000Z,0.82,18.38,2.2,1.7,3.13,1.09,671
2023-07-26T00:00:00.000Z,0.1,4.93,1.2,0.45,2.38,1.032,674
2023-07-27T00:00:00.000Z,0.1,7.97,0.7,0.3,1,0.513,654
2023-07-28T00:00:00.000Z,0.32,13.3,1.05,0.77,1.5,0.722,661
2023-07-29T00:00:00.000Z,0.43,9.93,1.42,1.23,1.7,0.563,662
2023-07-30T00:00:00.000Z,0.4,3.53,1.17,0.9,1.48,0.38,664
2023-07-31T00:00:00.000Z,0.3,3.13,1.58,1.2,1.88,0.484,651
2023-08-01T00:00:00.000Z,0.2,16.6,1.35,0.8,1.8,0.991,664
2023-08-02T00:00:00.000Z,0.17,6.3,2.4,1.9,3.03,0.945,662
2023-08-03T00:00:00.000Z,0.35,7.78,1.42,1.12,2.31,0.804,644
2023-08-04T00:00:00.000Z,1.6,61.4,4.32,3.3,5.75,3.234,666
2023-08-05T00:00:00.000Z,0.25,7.65,1.42,0.98,2.5,1.585,665
2023-08-06T00:00:00.000Z,0.65,6.57,1.5,1.23,1.98,0.525,666
2023-08-07T00:00:00.000Z,0.3,94.72,1.27,0.98,1.67,4.078,660
2023-08-08T00:00:00.000Z,0.7,8.35,2.25,1.8,2.8,0.657,661
2023-08-09T00:00:00.000Z,0.56,21.08,1.85,1.23,2.4,1.155,658
2023-08-10T00:00:00.000Z,0.1,8.05,2,0.82,2.67,1.094,643
2023-08-11T00:00:00.000Z,0.75,46.58,1.9,1.63,2.2,1.839,629
2023-08-12T00:00:00.000Z,0.2,50.92,0.8,0.6,1.1,2.16,658
2023-08-13T00:00:00.000Z,0.2,9.88,0.8,0.5,1.01,0.575,660
2023-08-14T00:00:00.000Z,0.3,16.32,1.12,0.8,1.45,0.817,665
2023-08-15T00:00:00.000Z,0.47,5.25,1.1,0.87,1.73,0.952,656
2023-08-16T00:00:00.000Z,0.8,10.8,1.63,1.3,2.08,0.768,657
2023-08-17T00:00:00.000Z,0.6,27.02,2.47,1.2,4.5,1.999,653
2023-08-18T00:00:00.000Z,1.5,12.32,4.59,2.9,6.22,2.434,670
2023-08-19T00:00:00.000Z,0.03,29.58,0.88,0.5,1.5,2.765,665
2023-08-20T00:00:00.000Z,0.6,9.48,1.2,1.02,1.4,0.506,649
2023-08-21T00:00:00.000Z,0.22,9.1,1,0.8,1.17,0.472,630
2023-08-22T00:00:00.000Z,0.3,52.95,1.08,0.73,1.35,2.079,668
2023-08-23T00:00:00.000Z,0.1,9.73,1.1,0.8,1.33,0.611,672
2023-08-24T00:00:00.000Z,0.2,3.53,0.88,0.56,1.3,0.57,679
2023-08-25T00:00:00.000Z,0.25,17.48,0.95,0.73,1.27,0.782,668
2023-08-26T00:00:00.000Z,0.25,29.73,0.98,0.72,1.3,1.497,660
2023-08-27T00:00:00.000Z,0.1,28.25,0.9,0.6,1.42,1.525,642
2023-08-28T00:00:00.000Z,0.22,4.7,1.42,0.88,2.1,0.854,656
2023-08-29T00:00:00.000Z,0.52,44.47,1.8,1.27,2.92,2.012,660
2023-08-30T00:00:00.000Z,0.63,17.25,1.12,1,1.3,0.705,655
2023-08-31T00:00:00.000Z,0.2,19.27,0.88,0.6,1.25,1.916,670
2023-09-01T00:00:00.000Z,0.8,17.23,3.37,1.9,5.96,2.469,660
2023-09-02T00:00:00.000Z,1.12,23.55,8.05,6.92,9.52,2.726,669
2023-09-03T00:00:00.000Z,0.3,62.33,1.4,0.8,2,4.56,655
2023-09-04T00:00:00.000Z,1.4,51.17,2.67,2.16,3.84,3.499,656
2023-09-05T00:00:00.000Z,4.34,20.27,7.72,6.85,9.44,2.005,659
2023-09-06T00:00:00.000Z,0.5,25.55,1.77,1.3,8.57,4,663
2023-09-07T00:00:00.000Z,0.8,55.47,7.13,5.25,11.43,7.79,675
2023-09-08T00:00:00.000Z,3.9,30.27,16.95,12.85,22.28,6.414,668
2023-09-09T00:00:00.000Z,2.8,15.27,4.32,3.83,5.57,1.324,651
2023-09-10T00:00:00.000Z,2.25,36.7,8.77,4.72,12.85,4.697,673
2023-09-11T00:00:00.000Z,0.35,36.95,1.6,1.13,2.49,3.333,660
2023-09-12T00:00:00.000Z,0.4,7.7,1.1,0.82,1.69,0.853,660
2023-09-13T00:00:00.000Z,0.3,7.72,1.8,1.25,2.13,1.018,627
2023-09-14T00:00:00.000Z,0.4,16.07,1.12,0.9,1.6,1.073,665
2023-09-15T00:00:00.000Z,0.9,35.13,2.42,1.8,3.17,3.671,634
2023-09-16T00:00:00.000Z,0.55,12,1.75,1.12,3.15,1.657,661
2023-09-17T00:00:00.000Z,4.28,64.2,12.25,9.35,22.92,9.611,682
2023-09-18T00:00:00.000Z,0.35,13.1,1.4,1,2.5,3.186,664
2023-09-19T00:00:00.000Z,0.03,12.23,0.8,0.32,1.38,0.807,656
2023-09-20T00:00:00.000Z,0.05,3.1,0.56,0.4,0.8,0.334,635
2023-09-21T00:00:00.000Z,0.3,17.02,0.8,0.63,1.1,0.877,683
2023-09-22T00:00:00.000Z,0.52,15.1,1.35,1.02,1.85,0.828,660
2023-09-23T00:00:00.000Z,0.1,5.53,1.42,1,1.83,0.78,674
2023-09-24T00:00:00.000Z,0.1,6.2,1.12,0.4,2,0.952,666
2023-09-25T00:00:00.000Z,1.4,23.17,2.38,2.1,2.78,1.479,683
2023-09-26T00:00:00.000Z,0.2,4.09,0.9,0.63,1.52,0.616,629
2023-09-27T00:00:00.000Z,0.2,13.73,1.48,0.82,2.22,1.278,664
2023-09-28T00:00:00.000Z,0.1,13.07,2.5,1.55,3.78,1.91,678
2023-09-29T00:00:00.000Z,0.47,6,1.75,1.23,2.29,0.897,671
2023-09-30T00:00:00.000Z,0.2,9.05,1.38,1.02,1.83,0.889,668
2023-10-01T00:00:00.000Z,0.77,22.2,2.35,1.8,3,1.577,648
2023-10-02T00:00:00.000Z,0.73,44.8,1.52,1.2,2.33,2.726,647
2023-10-03T00:00:00.000Z,0.52,33.72,1.33,1.1,1.9,1.393,666
2023-10-04T00:00:00.000Z,0.8,9.1,1.6,1.4,1.9,0.488,670
2023-10-05T00:00:00.000Z,0.2,5,0.76,0.6,0.93,0.372,656
2023-10-06T00:00:00.000Z,0.1,11.9,1.12,0.88,1.52,0.976,661
2023-10-07T00:00:00.000Z,1.45,8.69,2.47,2.13,2.92,1.087,667
2023-10-08T00:00:00.000Z,1.52,9.43,4.57,3.57,5.93,1.425,665
2023-10-09T00:00:00.000Z,2.02,18.95,4.47,3.6,5.35,1.343,659
2023-10-10T00:00:00.000Z,0.8,11.25,3,2.09,3.42,1.061,628
2023-10-11T00:00:00.000Z,0.08,9.43,1.92,1.3,2.7,1.524,662
2023-10-12T00:00:00.000Z,0.63,5.65,1.8,1.33,2.7,0.97,659
2023-10-13T00:00:00.000Z,0.7,9.23,1.85,1.5,2.64,1.773,649
2023-10-14T00:00:00.000Z,0.4,22.98,1.17,0.9,2.25,1.647,665
2023-10-15T00:00:00.000Z,0.6,119.38,1.7,1.3,5.84,12.837,668
2023-10-16T00:00:00.000Z,0.3,37.97,1.9,0.85,5.84,4.577,653
2023-10-17T00:00:00.000Z,0.93,15.15,2.02,1.6,2.7,1.075,661
2023-10-18T00:00:00.000Z,1.85,18.45,5.6,3.38,9.75,3.84,650
2023-10-19T00:00:00.000Z,0.3,24.13,2.83,1.58,4.57,2.437,630
2023-10-20T00:00:00.000Z,1.12,13.98,2.52,1.88,3.5,1.454,668
2023-10-21T00:00:00.000Z,0.3,6.13,1.2,0.8,2.04,1.076,665
2023-10-22T00:00:00.000Z,0.3,39.79,1.33,0.93,2,3.436,673
2023-10-23T00:00:00.000Z,0.38,19.23,1.95,1.52,2.67,1.168,679
2023-10-24T00:00:00.000Z,0.2,24.7,1.12,0.65,5.45,3.025,671
2023-10-25T00:00:00.000Z,0.8,10.13,3.95,2.52,5.25,1.95,667
2023-10-26T00:00:00.000Z,0.2,15.32,1.2,0.7,1.92,1.101,675
2023-10-27T00:00:00.000Z,0.6,12.75,1.8,1.3,2.47,1.597,675
2023-10-28T00:00:00.000Z,0.35,10.63,1.45,1.02,2.42,1.568,663
2023-10-29T00:00:00.000Z,0.1,90.13,2,0.9,11.1,9.763,666
2023-10-30T00:00:00.000Z,1.1,51,7.63,3.15,17.67,11.09,678
2023-10-31T00:00:00.000Z,0.65,20,2.29,1.63,4.3,2.872,672
2023-11-01T00:00:00.000Z,0.25,18.98,1.3,0.84,2.74,3.8,676
2023-11-02T00:00:00.000Z,0.75,36.7,1.9,1.3,2.75,2.927,663
2023-11-03T00:00:00.000Z,0.75,14.3,2.33,1.38,3.3,1.662,683
2023-11-04T00:00:00.000Z,0.52,24.58,2,1.27,4.55,2.754,683
2023-11-05T00:00:00.000Z,0.4,20.5,2.13,1.33,3.2,1.964,666
2023-11-06T00:00:00.000Z,0.5,8.25,1.14,0.9,1.6,0.623,664
2023-11-07T00:00:00.000Z,0.56,21.33,1.33,1.02,2,1.978,662
2023-11-08T00:00:00.000Z,0.1,54,1.5,0.9,1.98,3.016,672
2023-11-09T00:00:00.000Z,0.2,28.4,0.95,0.7,2.25,1.836,628
2023-11-10T00:00:00.000Z,0.4,40.25,2.54,1.4,3.94,2.419,648
2023-11-11T00:00:00.000Z,0.82,34.6,3.17,2.1,4.88,5.082,661
2023-11-12T00:00:00.000Z,0.5,67.63,3.15,1.64,5.78,7.032,413
2023-11-13T00:00:00.000Z,0.1,17.42,1.52,0.93,2.63,1.278,683
2023-11-14T00:00:00.000Z,0.8,4.38,1.85,1.54,2.27,0.626,596
2023-11-15T00:00:00.000Z,0.6,37.88,1.79,1.13,18.13,9.092,468
2023-11-16T00:00:00.000Z,0.65,23.7,3.63,1.77,7.28,5.94,679
2023-11-17T00:00:00.000Z,0.1,18.3,1.35,1,1.92,1.329,672
2023-11-18T00:00:00.000Z,0.1,41.13,1.9,1,2.65,2.766,669
2023-11-19T00:00:00.000Z,0.1,12.27,1.58,0.77,2.27,1.201,669
2023-11-20T00:00:00.000Z,0.2,4.93,1.35,0.82,1.9,0.955,665
2023-11-21T00:00:00.000Z,0.7,19.8,1.7,1.4,2.4,1.817,670
2023-11-22T00:00:00.000Z,0.28,9.1,0.93,0.63,1.6,0.72,678
2023-11-23T00:00:00.000Z,0.2,12.65,1.19,0.52,1.88,1.061,656
2023-11-24T00:00:00.000Z,0.75,36.42,2.4,1.9,3.6,3.528,575
2023-11-25T00:00:00.000Z,0.88,30.27,3.05,1.88,4.25,2.93,375
2023-11-26T00:00:00.000Z,1.88,25.98,5.17,3.1,6.9,2.682,176
2023-11-27T00:00:00.000Z,0.4,14.23,1.8,1.05,3.88,1.997,667
2023-11-28T00:00:00.000Z,1.6,21.6,2.92,2.35,5.07,3.841,667
2023-11-29T00:00:00.000Z,0.8,20.95,5.22,2.75,8.4,3.523,675
2023-11-30T00:00:00.000Z,0.32,26.45,1.23,0.8,4.84,4.421,672
2023-12-01T00:00:00.000Z,2.13,39.7,5.13,4.13,14.44,8.103,673
2023-12-02T00:00:00.000Z,0.45,54.92,2.44,1,20.34,12.653,668
2023-12-03T00:00:00.000Z,1.23,24.4,11.05,6.74,12.92,5.07,677
2023-12-04T00:00:00.000Z,0.77,30.42,3.53,2,4.3,1.921,670
2023-12-05T00:00:00.000Z,0.7,74,3.53,1.73,19.03,14.826,668
2023-12-06T00:00:00.000Z,0.6,25.75,2.33,1.85,2.8,1.87,674
2023-12-07T00:00:00.000Z,0.2,30.63,1.63,0.7,2.9,2.672,667
2023-12-08T00:00:00.000Z,0.8,50.2,1.8,1.5,2.29,3.465,670
